date,day,type,reactions,comments,shares
2011-10-28 23:59:12, 5, status, 252, 22, 0
2011-10-31 07:37:53, 1, photo, 1915, 121, 0
2011-10-31 11:22:53, 1, photo, 1005, 82, 0
2011-11-01 01:48:20, 2, link, 605, 39, 0
2011-11-02 05:23:29, 3, photo, 2719, 190, 0
2011-11-03 06:33:41, 4, photo, 2332, 134, 0
2011-11-04 06:00:55, 5, video, 432, 58, 0
2011-11-07 07:00:01, 1, video, 1547, 135, 0
2011-11-08 01:20:18, 2, photo, 2918, 177, 0
2011-11-09 01:27:24, 3, photo, 2347, 178, 0
2011-11-10 01:12:45, 4, photo, 872, 526, 0
2011-11-10 07:51:35, 4, photo, 2950, 280, 0
2011-11-11 01:45:47, 5, video, 478, 129, 0
2011-11-14 06:44:36, 1, photo, 1245, 189, 0
2011-11-15 02:48:37, 2, video, 1977, 271, 0
2011-11-16 04:47:38, 3, photo, 1046, 216, 0
2011-11-16 09:42:08, 3, photo, 490, 273, 0
2011-11-17 05:19:24, 4, photo, 1579, 433, 0
2011-11-17 05:48:48, 4, status, 0, 0, 0
2011-11-18 01:29:31, 5, photo, 1672, 1038, 0
2011-11-21 01:39:16, 1, photo, 857, 156, 0
2011-11-22 01:43:39, 2, photo, 3958, 257, 0
2011-11-23 01:42:48, 3, photo, 2230, 129, 0
2011-11-24 01:39:34, 4, photo, 2294, 130, 0
2011-11-25 01:27:36, 5, video, 584, 47, 0
2011-11-28 06:58:02, 1, photo, 2105, 130, 0
2011-11-28 09:57:53, 1, status, 0, 0, 0
2011-11-29 05:45:18, 2, photo, 1863, 96, 0
2011-11-30 04:46:32, 3, photo, 1867, 95, 0
2011-11-30 09:17:28, 3, status, 723, 21, 0
2011-11-30 17:21:54, 3, photo, 2668, 117, 0
2011-12-01 01:35:13, 4, video, 1716, 96, 0
2011-12-01 02:02:03, 4, status, 0, 0, 0
2011-12-02 01:38:54, 5, video, 798, 56, 0
2011-12-05 02:34:57, 1, photo, 1846, 137, 0
2011-12-06 01:56:51, 2, video, 1661, 109, 0
2011-12-07 01:48:44, 3, photo, 3268, 165, 0
2011-12-07 10:22:07, 3, status, 947, 41, 0
2011-12-08 02:22:42, 4, photo, 1219, 53, 0
