date,day,type,reactions,comments,shares
2011-07-26 20:30:01, 2, photo, 2, 0, 0
2011-07-26 20:40:29, 2, photo, 1, 0, 0
2011-07-26 20:41:18, 2, photo, 4, 0, 0
2011-07-26 21:07:32, 2, photo, 4, 10, 0
2011-07-27 21:38:22, 3, photo, 2, 0, 0
2011-07-27 22:12:47, 3, photo, 1, 0, 0
2011-07-27 22:25:36, 3, photo, 5, 2, 0
2011-07-27 22:44:59, 3, link, 0, 5, 0
2011-07-28 21:21:55, 4, link, 1, 0, 0
2011-07-28 21:36:16, 4, photo, 4, 1, 0
2011-07-28 21:42:31, 4, photo, 3, 1, 0
2011-07-29 16:00:43, 5, link, 1, 4, 0
2011-07-29 21:05:30, 5, photo, 6, 2, 0
2011-08-01 20:01:47, 1, photo, 8, 1, 0
2011-08-01 21:48:55, 1, link, 1, 0, 0
2011-08-01 22:31:45, 1, status, 2, 0, 0
2011-08-02 19:09:32, 2, photo, 9, 0, 0
2011-08-02 20:57:56, 2, video, 2, 0, 0
2011-08-02 21:41:31, 2, photo, 2, 0, 0
2011-08-02 21:51:54, 2, photo, 1, 0, 0
2011-08-02 22:37:02, 2, photo, 4, 3, 0
2011-08-03 18:05:28, 3, photo, 2, 0, 0
2011-08-03 20:21:04, 3, link, 2, 0, 0
2011-08-04 15:17:57, 4, link, 0, 2, 0
2011-08-04 22:13:01, 4, link, 3, 0, 0
2011-08-04 22:13:30, 4, link, 7, 1, 0
2011-08-05 19:20:55, 5, photo, 1, 0, 0
2011-08-05 19:22:04, 5, photo, 5, 0, 0
2011-08-05 23:35:43, 5, link, 0, 0, 0
2011-08-06 00:06:43, 6, link, 5, 0, 0
2011-08-06 15:07:03, 6, photo, 13, 0, 0
2011-08-06 21:09:12, 6, photo, 19, 5, 0
2011-08-07 09:27:48, 7, status, 0, 0, 0
2011-08-08 17:18:44, 1, photo, 15, 4, 0
2011-08-08 21:07:12, 1, photo, 4, 1, 0
2011-08-09 16:23:34, 2, link, 1, 0, 0
2011-08-09 20:01:06, 2, link, 0, 0, 0
2011-08-10 00:50:11, 3, photo, 1, 0, 0
2011-08-10 00:51:53, 3, photo, 1, 2, 0
2011-08-10 00:52:57, 3, photo, 6, 11, 0
2011-08-10 20:07:38, 3, link, 2, 0, 0
2011-08-10 23:19:22, 3, link, 1, 0, 0
2011-08-11 17:33:08, 4, link, 3, 0, 0
2011-08-11 20:09:22, 4, link, 7, 0, 0
2011-08-12 13:33:28, 5, status, 2, 3, 0
2011-08-12 18:16:27, 5, photo, 10, 3, 0
2011-08-12 20:28:57, 5, photo, 19, 0, 0
2011-08-12 21:08:03, 5, link, 3, 1, 0
2011-08-13 00:26:40, 6, photo, 2, 0, 0
2011-08-13 00:28:13, 6, photo, 3, 0, 0
2011-08-13 00:30:14, 6, photo, 6, 4, 0
2011-08-13 18:15:56, 6, link, 1, 0, 0
2011-08-13 18:44:36, 6, photo, 17, 8, 0
2011-08-15 03:13:49, 1, link, 2, 0, 0
2011-08-16 01:47:14, 2, photo, 31, 11, 0
2011-08-16 21:21:15, 2, link, 4, 0, 0
2011-08-16 22:51:39, 2, photo, 5, 6, 0
2011-08-18 14:49:56, 4, photo, 3, 0, 0
2011-08-19 02:55:09, 5, link, 7, 0, 0
2011-08-19 18:35:45, 5, link, 1, 0, 0
2011-08-19 20:49:34, 5, link, 4, 0, 0
2011-08-19 23:05:15, 5, link, 1, 0, 0
2011-08-20 00:07:45, 6, status, 0, 0, 0
2011-08-20 00:15:29, 6, photo, 1, 0, 0
2011-08-20 00:19:52, 6, photo, 0, 0, 0
2011-08-20 00:22:00, 6, photo, 5, 0, 0
2011-08-21 20:58:21, 7, link, 5, 1, 0
2011-08-23 03:06:03, 2, photo, 5, 2, 0
2011-08-23 03:08:41, 2, link, 4, 5, 0
2011-08-23 16:55:08, 2, photo, 2, 0, 0
2011-08-23 16:56:29, 2, photo, 8, 0, 0
2011-08-23 17:16:14, 2, video, 5, 1, 0
2011-08-23 23:42:39, 2, photo, 39, 4, 0
2011-08-24 20:24:08, 3, link, 4, 0, 0
2011-08-24 22:41:55, 3, video, 11, 0, 0
2011-08-24 23:08:28, 3, link, 3, 0, 0
2011-08-25 18:16:03, 4, photo, 39, 4, 0
2011-08-26 04:31:05, 5, video, 5, 1, 0
2011-08-26 17:25:24, 5, photo, 2, 0, 0
2011-08-26 17:45:42, 5, photo, 4, 0, 0
2011-08-26 18:05:01, 5, link, 0, 0, 0
2011-08-26 18:18:57, 5, status, 0, 1, 0
2011-08-26 21:13:00, 5, video, 7, 2, 0
2011-08-26 23:36:04, 5, photo, 4, 0, 0
2011-08-26 23:45:56, 5, photo, 7, 7, 0
2011-08-28 19:10:05, 7, video, 3, 0, 0
2011-08-29 01:54:42, 1, video, 5, 0, 0
2011-08-29 01:57:28, 1, link, 3, 0, 0
2011-08-29 17:15:34, 1, photo, 30, 0, 0
2011-08-29 21:53:26, 1, photo, 7, 2, 0
2011-08-30 03:09:31, 2, photo, 4, 0, 0
2011-08-30 16:29:38, 2, photo, 12, 0, 0
2011-08-30 16:37:10, 2, photo, 4, 0, 0
2011-08-30 17:01:57, 2, photo, 2, 0, 0
2011-08-30 17:02:32, 2, photo, 8, 0, 0
2011-08-30 17:03:18, 2, photo, 13, 2, 0
2011-08-31 04:04:41, 3, video, 2, 0, 0
2011-08-31 18:33:22, 3, photo, 9, 2, 0
2011-08-31 21:00:02, 3, link, 4, 0, 0
2011-08-31 21:46:49, 3, video, 7, 0, 0
2011-08-31 23:18:55, 3, link, 3, 0, 0
2011-09-02 19:07:09, 5, photo, 5, 1, 0
2011-09-02 19:08:24, 5, link, 1, 0, 0
2011-09-02 20:00:25, 5, status, 7, 0, 0
2011-09-02 20:30:12, 5, link, 5, 3, 0
2011-09-03 14:55:05, 6, link, 7, 0, 0
2011-09-04 23:43:33, 7, link, 3, 3, 0
2011-09-06 02:52:01, 2, photo, 3, 0, 0
