date,day,type,reactions,comments,shares
2013-04-01 15:13:41, 1, photo, 76, 3, 1
2013-04-02 07:10:31, 2, photo, 97, 6, 12
2013-04-02 12:11:25, 2, video, 3441, 0, 287
2013-04-02 15:10:38, 2, photo, 88, 0, 0
2013-04-03 07:00:56, 3, photo, 93, 14, 0
2013-04-03 08:11:25, 3, link, 10, 0, 0
2013-04-03 15:18:14, 3, photo, 413, 0, 54
2013-04-04 07:02:01, 4, photo, 481, 0, 109
2013-04-04 15:46:19, 4, photo, 551, 37, 38
2013-04-05 07:00:46, 5, photo, 113, 0, 0
2013-04-05 15:10:21, 5, photo, 130, 0, 0
2013-04-06 08:00:49, 6, photo, 130, 3, 13
2013-04-07 08:00:06, 7, photo, 73, 0, 1
2013-04-07 16:21:52, 7, photo, 207, 8, 17
2013-04-08 07:00:39, 1, photo, 228, 0, 14
2013-04-08 12:12:44, 1, photo, 70, 5, 2
2013-04-08 16:14:29, 1, photo, 48, 74, 0
2013-04-09 07:00:07, 2, photo, 103, 19, 14
2013-04-09 10:27:08, 2, photo, 82, 0, 0
2013-04-09 15:21:58, 2, photo, 43, 2, 0
2013-04-10 07:08:13, 3, photo, 53, 0, 0
2013-04-10 15:15:24, 3, video, 53, 8, 1
2013-04-11 07:05:13, 4, photo, 204, 8, 24
2013-04-11 09:04:44, 4, photo, 69, 1, 0
2013-04-11 15:05:34, 4, photo, 200, 140, 17
2013-04-12 08:07:30, 5, photo, 1121, 69, 87
2013-04-12 10:30:11, 5, photo, 31, 0, 0
2013-04-12 15:05:11, 5, photo, 158, 1, 31
2013-04-13 08:06:35, 6, photo, 96, 17, 1
2013-04-13 16:02:59, 6, photo, 45, 0, 0
2013-04-14 08:00:09, 7, photo, 172, 19, 19
2013-04-14 16:04:26, 7, photo, 307, 16, 47
2013-04-15 07:00:31, 1, photo, 216, 9, 24
2013-04-15 12:43:11, 1, photo, 52, 2, 0
2013-04-15 15:11:28, 1, photo, 33, 6, 0
2013-04-16 07:00:07, 2, photo, 39, 3, 1
2013-04-16 09:22:31, 2, photo, 44, 3, 0
2013-04-16 13:42:39, 2, photo, 27, 2, 1
2013-04-16 15:57:48, 2, photo, 33, 33, 0
2013-04-17 07:02:51, 3, photo, 118, 6, 16
2013-04-17 15:03:05, 3, photo, 37, 0, 0
2013-04-17 16:58:49, 3, photo, 337, 13, 14
2013-04-18 07:00:19, 4, video, 106, 4, 0
2013-04-18 15:13:39, 4, photo, 133, 4, 13
2013-04-19 07:00:01, 5, photo, 79, 12, 0
2013-04-19 15:15:40, 5, photo, 154, 86, 0
2013-04-20 08:00:17, 6, photo, 77, 11, 0
2013-04-20 13:09:10, 6, photo, 60, 10, 0
2013-04-20 16:03:34, 6, photo, 75, 2, 1
2013-04-21 08:07:10, 7, photo, 116, 7, 15
2013-04-21 15:56:59, 7, video, 51, 0, 0
2013-04-22 07:04:04, 1, photo, 512, 13, 29
2013-04-22 12:32:06, 1, photo, 39, 2, 0
2013-04-22 15:45:39, 1, photo, 42, 2, 0
2013-04-23 07:00:49, 2, photo, 182, 10, 25
2013-04-23 14:08:09, 2, photo, 244, 21, 32
2013-04-23 15:30:17, 2, photo, 51, 38, 0
2013-04-24 07:00:09, 3, photo, 82, 8, 1
2013-04-24 10:12:12, 3, photo, 101, 19, 0
2013-04-25 07:00:09, 4, video, 103, 7, 20
2013-04-25 15:03:45, 4, photo, 110, 3, 11
2013-04-26 07:00:09, 5, photo, 374, 19, 37
2013-04-26 15:19:16, 5, photo, 165, 61, 12
2013-04-27 08:00:13, 6, photo, 264, 11, 46
2013-04-27 16:24:00, 6, photo, 124, 17, 0
2013-04-28 08:00:19, 7, photo, 119, 6, 1
2013-04-28 16:20:10, 7, photo, 924, 55, 57
2013-04-29 07:41:27, 1, photo, 177, 0, 18
2013-04-29 15:09:44, 1, photo, 37, 1, 0
2013-04-30 07:00:15, 2, photo, 94, 16, 1
2013-04-30 11:34:50, 2, photo, 133, 11, 0
2013-04-30 15:03:27, 2, link, 71, 3, 1
2013-05-01 07:09:39, 3, link, 46, 5, 0
2013-05-01 14:59:29, 3, photo, 149, 0, 12
2013-05-02 07:36:32, 4, photo, 142, 9, 23
2013-05-02 15:01:17, 4, question, 12, 7, 0
2013-05-03 07:37:34, 5, video, 35, 1, 0
2013-05-03 16:12:50, 5, photo, 15, 0, 0
2013-05-03 16:12:50, 5, photo, 27, 1, 0
2013-05-03 16:12:50, 5, photo, 45, 4, 0
2013-05-03 16:57:55, 5, photo, 195, 7, 22
2013-05-04 07:59:58, 6, photo, 198, 8, 20
2013-05-04 15:38:09, 6, photo, 83, 53, 12
2013-05-05 07:38:28, 7, photo, 195, 7, 12
2013-05-05 16:30:28, 7, photo, 183, 5, 17
2013-05-06 07:09:36, 1, photo, 1024, 50, 51
2013-05-06 12:56:23, 1, photo, 95, 1, 0
2013-05-06 16:01:23, 1, photo, 46, 14, 0
2013-05-07 07:00:37, 2, photo, 130, 4, 14
2013-05-07 14:37:11, 2, photo, 281, 15, 28
2013-05-08 07:10:24, 3, photo, 105, 11, 0
2013-05-08 15:12:52, 3, photo, 330, 8, 21
2013-05-09 07:21:01, 4, video, 72, 3, 21
2013-05-09 15:30:22, 4, photo, 199, 8, 23
2013-05-10 06:59:55, 5, photo, 22, 2, 0
2013-05-10 06:59:55, 5, photo, 15, 2, 0
2013-05-10 06:59:55, 5, photo, 11, 0, 0
2013-05-10 14:32:26, 5, question, 11, 13, 0
2013-05-11 08:11:04, 6, photo, 349, 12, 55
2013-05-11 16:03:08, 6, photo, 72, 0, 0
2013-05-12 08:13:42, 7, photo, 177, 23, 24
