date,day,type,reactions,comments,shares
2012-10-07 20:32:47, 7, video, 3, 0, 0
2012-10-08 07:21:58, 1, photo, 102, 5, 1
2012-10-08 11:24:11, 1, photo, 37, 0, 0
2012-10-08 11:24:22, 1, photo, 2, 0, 0
2012-10-08 11:24:30, 1, photo, 12, 0, 0
2012-10-08 11:24:37, 1, photo, 40, 0, 0
2012-10-08 11:24:47, 1, photo, 23, 0, 0
2012-10-08 12:27:15, 1, photo, 12, 0, 0
2012-10-08 16:37:33, 1, photo, 58, 2, 0
2012-10-09 06:14:51, 2, photo, 12, 1, 0
2012-10-09 06:15:01, 2, photo, 7, 0, 0
2012-10-09 06:18:01, 2, photo, 2, 1, 0
2012-10-09 09:09:35, 2, photo, 46, 1, 0
2012-10-09 09:11:46, 2, photo, 22, 0, 0
2012-10-09 11:02:13, 2, photo, 4, 0, 0
2012-10-09 20:02:19, 2, photo, 23, 0, 0
2012-10-10 06:10:03, 3, photo, 43, 0, 0
2012-10-10 06:43:21, 3, link, 10, 0, 0
2012-10-10 13:01:45, 3, photo, 43, 0, 1
2012-10-10 19:52:30, 3, photo, 24, 5, 0
2012-10-11 06:38:49, 4, photo, 57, 0, 0
2012-10-11 06:55:25, 4, photo, 102, 5, 1
2012-10-11 06:58:11, 4, photo, 47, 0, 0
2012-10-11 07:02:07, 4, video, 13, 0, 0
2012-10-11 11:22:50, 4, video, 14, 0, 0
2012-10-11 11:51:18, 4, video, 4, 0, 0
2012-10-11 11:58:40, 4, status, 9, 0, 0
2012-10-11 12:55:39, 4, photo, 101, 0, 0
2012-10-11 13:14:13, 4, video, 3, 0, 0
2012-10-12 06:31:40, 5, photo, 62, 1, 0
2012-10-12 06:38:14, 5, photo, 113, 3, 24
2012-10-12 06:46:22, 5, link, 1, 0, 0
2012-10-12 09:02:53, 5, video, 1, 0, 0
2012-10-12 11:37:55, 5, link, 3, 0, 0
2012-10-12 11:38:41, 5, link, 14, 1, 1
2012-10-12 12:29:05, 5, photo, 63, 4, 1
2012-10-15 06:55:15, 1, link, 7, 0, 0
2012-10-15 10:14:18, 1, photo, 236, 28, 40
2012-10-15 18:17:01, 1, photo, 143, 10, 26
2012-10-16 06:35:54, 2, photo, 17, 0, 0
2012-10-16 06:35:59, 2, photo, 15, 0, 0
2012-10-16 06:39:02, 2, video, 11, 0, 0
2012-10-16 06:43:35, 2, video, 5, 0, 0
2012-10-16 08:35:02, 2, video, 9, 1, 0
2012-10-16 08:47:14, 2, photo, 65, 0, 0
2012-10-16 08:53:31, 2, photo, 95, 1, 0
2012-10-16 09:13:59, 2, photo, 73, 0, 0
2012-10-16 12:06:10, 2, photo, 72, 2, 0
2012-10-16 13:20:00, 2, video, 24, 0, 2
2012-10-17 11:16:23, 3, video, 8, 0, 0
2012-10-18 06:01:45, 4, photo, 25, 0, 0
2012-10-18 07:08:11, 4, photo, 13, 1, 0
2012-10-19 07:19:28, 5, video, 8, 0, 0
2012-10-19 09:12:06, 5, photo, 35, 2, 1
2012-10-19 09:26:40, 5, video, 2, 0, 0
2012-10-19 14:29:11, 5, photo, 49, 0, 0
2012-10-19 14:29:20, 5, photo, 58, 2, 1
2012-10-19 14:29:29, 5, photo, 90, 1, 1
2012-10-19 14:29:38, 5, photo, 35, 1, 1
2012-10-20 09:50:23, 6, photo, 67, 1, 0
2012-10-22 06:18:26, 1, photo, 80, 0, 0
2012-10-22 07:47:11, 1, link, 8, 0, 0
2012-10-22 07:49:47, 1, photo, 23, 0, 0
2012-10-23 07:13:06, 2, video, 9, 0, 0
2012-10-24 07:27:13, 3, photo, 236, 17, 33
2012-10-24 07:47:45, 3, photo, 30, 0, 0
2012-10-24 07:53:15, 3, link, 9, 0, 0
2012-10-24 09:23:16, 3, photo, 56, 0, 12
2012-10-24 10:15:59, 3, photo, 26, 1, 0
2012-10-24 10:59:36, 3, video, 18, 2, 2
2012-10-25 06:33:53, 4, photo, 24, 0, 0
2012-10-25 06:36:24, 4, photo, 38, 0, 1
2012-10-25 13:10:55, 4, video, 18, 0, 1
2012-10-26 06:19:37, 5, video, 39, 0, 1
2012-10-27 16:48:09, 6, video, 20, 0, 0
2012-10-29 08:22:54, 1, link, 10, 2, 0
2012-10-30 07:49:10, 2, photo, 5, 0, 0
2012-10-30 17:47:28, 2, photo, 105, 3, 0
2012-10-30 19:40:49, 2, photo, 34, 4, 0
2012-10-31 09:41:50, 3, photo, 168, 9, 17
2012-10-31 11:45:55, 3, photo, 16, 0, 2
2012-11-01 08:19:55, 4, status, 28, 9, 0
2012-11-02 07:42:06, 5, photo, 14, 0, 1
2012-11-02 09:59:11, 5, photo, 67, 1, 0
2012-11-02 10:03:31, 5, video, 18, 0, 0
2012-11-02 10:23:25, 5, video, 37, 0, 11
2012-11-02 17:26:19, 5, photo, 32, 0, 0
