date,day,type,reactions,comments,shares
2013-10-18 11:08:37, 5, status, 10, 0, 0
2013-10-18 11:28:14, 5, status, 15, 0, 0
2013-10-18 12:34:20, 5, status, 11, 0, 0
2013-10-18 13:37:59, 5, status, 10, 3, 0
2013-10-18 13:59:33, 5, status, 2, 2, 0
2013-10-18 18:31:57, 5, status, 5, 0, 0
2013-10-18 19:04:57, 5, status, 11, 2, 0
2013-10-18 19:10:22, 5, status, 4, 1, 0
2013-10-18 19:59:04, 5, status, 1, 0, 0
2013-10-18 20:34:27, 5, photo, 47, 0, 0
2013-10-19 09:33:59, 6, status, 8, 0, 0
2013-10-19 09:35:15, 6, status, 1, 0, 0
2013-10-19 09:37:04, 6, status, 0, 0, 0
2013-10-19 10:20:13, 6, status, 4, 1, 0
2013-10-19 10:22:31, 6, status, 4, 0, 0
2013-10-19 10:42:25, 6, photo, 20, 5, 0
2013-10-19 10:46:49, 6, status, 3, 0, 0
2013-10-19 11:05:17, 6, status, 17, 4, 0
2013-10-19 11:09:04, 6, photo, 24, 2, 0
2013-10-19 11:10:45, 6, link, 4, 1, 1
2013-10-19 11:11:56, 6, status, 4, 0, 0
2013-10-19 11:18:55, 6, status, 3, 0, 0
2013-10-19 11:19:05, 6, photo, 23, 3, 0
2013-10-19 11:19:30, 6, photo, 24, 1, 0
2013-10-19 11:23:31, 6, status, 3, 1, 0
2013-10-19 11:25:38, 6, status, 3, 8, 0
2013-10-19 11:32:12, 6, photo, 32, 6, 0
2013-10-19 11:35:01, 6, status, 2, 17, 0
2013-10-19 11:57:46, 6, status, 3, 1, 0
2013-10-19 12:41:44, 6, photo, 59, 5, 0
2013-10-19 13:55:08, 6, photo, 47, 8, 1
2013-10-19 13:59:14, 6, status, 5, 23, 0
2013-10-19 14:08:57, 6, photo, 14, 4, 3
2013-10-20 06:08:04, 7, status, 45, 8, 0
2013-10-20 06:18:40, 7, link, 2, 0, 2
2013-10-20 06:26:49, 7, status, 7, 0, 0
2013-10-20 06:28:27, 7, status, 7, 0, 0
2013-10-20 06:59:47, 7, status, 24, 0, 0
2013-10-20 07:30:13, 7, status, 8, 1, 0
2013-10-20 09:44:32, 7, photo, 34, 0, 0
2013-10-20 09:49:01, 7, status, 5, 0, 0
2013-10-20 09:50:14, 7, status, 13, 0, 0
2013-10-20 11:45:10, 7, status, 3, 22, 0
2013-10-20 13:20:10, 7, photo, 11, 1, 0
2013-10-20 14:02:42, 7, photo, 28, 0, 0
2013-10-20 15:40:19, 7, photo, 46, 2, 0
2013-10-20 15:46:15, 7, photo, 31, 1, 0
2013-10-20 15:58:07, 7, photo, 17, 8, 0
2013-10-21 05:21:00, 1, link, 2, 0, 1
2013-10-21 10:15:27, 1, photo, 3, 0, 0
2013-10-21 10:15:27, 1, photo, 1, 0, 0
2013-10-21 10:15:27, 1, photo, 1, 0, 0
