,date, change,weekend, coverphoto, event, link, photo, question, status, swf, video,coverphoto_reactions,coverphoto_comments,coverphoto_shares,event_reactions,event_comments,event_shares,link_reactions,link_comments,link_shares,photo_reactions,photo_comments,photo_shares,question_reactions,question_comments,question_shares,status_reactions,status_comments,status_shares,swf_reactions,swf_comments,swf_shares,video_reactions,video_comments,video_shares
117,2011-07-14,1905,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,484,137,0,0,0,0,0,0,0,0.0,0.0,0.0,475,45,0
118,2011-07-15,1914,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,214,14,0,0.0,0.0,0.0,0,0,0
119,2011-07-18,1842,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,177,8,0
120,2011-07-19,2177,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,106,9,0,3572,321,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
121,2011-07-20,1895,0,0,0.0,0,1,0,2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,581,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
122,2011-07-21,1943,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1070,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
123,2011-07-22,2821,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,241,12,0
124,2011-07-23,2841,1,0,0.0,1,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,214,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,235,20,0
125,2011-07-25,5627,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2078,212,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
126,2011-07-26,25921,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,375,28,0
127,2011-07-27,10185,0,0,0.0,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,1780,146,0,0,0,0,0,0,0,0.0,0.0,0.0,4,5,0
128,2011-07-28,4276,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,604,54,0
129,2011-07-29,3082,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1907,114,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
